url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,label
https://open.spotify.com/track/3MdkwG35RwKMije28gIykv,0.763,0.761,11,-4.766,1,0.337,0.205,0.0,0.0689,0.698,133.522,126991,4,0
https://open.spotify.com/track/09Mxpg8wkI1ynsc3sVDiUU,0.849,0.718,6,-5.324,0,0.123,0.0187,0.0,0.0736,0.694,117.996,140209,4,0
https://open.spotify.com/track/4fkM7M4Uo5AUASnnsRC7EZ,0.745,0.642,6,-4.138,0,0.0506,0.103,0.0,0.0335,0.35,120.063,186520,4,0
https://open.spotify.com/track/0KU7sp0ABZQrJFWEeXagMO,0.698,0.854,9,-3.84,0,0.0451,0.101,0.0,0.107,0.931,124.042,179832,4,0
https://open.spotify.com/track/7uYIX9O9DY6l1D3HiwHR1J,0.429,0.553,1,-4.838,0,0.0668,0.458,0.0,0.0766,0.381,97.954,192456,4,0
https://open.spotify.com/track/7asoA129HgQkm3MOVEUF0K,0.817,0.539,5,-5.015,1,0.0626,0.281,0.0,0.199,0.674,96.039,193479,4,0
https://open.spotify.com/track/01qMOMudbkIHZS9BFPUGNk,0.743,0.529,7,-6.187,0,0.0505,0.128,0.0,0.181,0.438,102.048,172933,4,0
https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD,0.411,0.522,0,-7.295,1,0.0981,0.519,0.0,0.398,0.382,88.332,239949,1,0
https://open.spotify.com/track/14GwnOeC9qYEKEA6uOZepa,0.643,0.79,4,-6.079,1,0.0462,0.294,0.0,0.107,0.8,95.987,188893,4,0
https://open.spotify.com/track/0q85C1JiECyYIQthz1posA,0.624,0.672,0,-5.334,1,0.106,0.0967,0.0,0.155,0.26,159.852,146959,4,0
https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv,0.743,0.837,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,159863,4,0
https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,0.802,0.591,8,-4.895,1,0.225,0.0104,0.0,0.196,0.309,139.864,157712,4,0
https://open.spotify.com/track/7cA3PnUQDlUyBBwpRozQeo,0.706,0.358,6,-8.331,1,0.0347,0.677,0.0,0.107,0.478,75.991,186240,4,0
https://open.spotify.com/track/5FkoSXiJPKTNyYgALRJFhD,0.83,0.564,1,-7.822,1,0.235,0.177,0.0,0.128,0.107,85.042,129882,4,0
https://open.spotify.com/track/5FmvaZGd6fulojSToozLRD,0.516,0.745,2,-8.352,1,0.0774,0.563,0.0,0.275,0.825,186.004,173173,3,0
https://open.spotify.com/track/3NxFTRr0692mbC5hD0nEZD,0.796,0.426,1,-13.207,1,0.285,0.356,2.73e-05,0.0941,0.649,150.043,128014,4,0
https://open.spotify.com/track/3d8y0t70g7hw2FOWl9Z4Fm,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,160097,4,0
https://open.spotify.com/track/4WzhjxvLP95y7AMDy0Atwb,0.481,0.267,7,-9.249,1,0.0339,0.8,0.0,0.249,0.137,117.64,227693,3,0
https://open.spotify.com/track/7t2bFihaDvhIrd2gn2CWJO,0.805,0.33,1,-8.712,0,0.1,0.22,0.0,0.105,0.211,121.97,242983,4,0
https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,157067,4,0
https://open.spotify.com/track/2AYEOC02WLhUiOoaig2SEH,0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,209386,4,0
https://open.spotify.com/track/58AGoOGbwsQMhBbH0eFLRR,0.612,0.884,4,-4.113,0,0.0454,0.0759,0.00132,0.247,0.679,178.043,210795,4,0
https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,0.659,0.623,4,-2.253,1,0.0451,0.0667,0.0,0.582,0.439,88.042,181824,4,0
https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9,0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,200379,4,0
https://open.spotify.com/track/7v7KcncwLmoDxa30hMHz42,0.563,0.69,10,-9.835,0,0.448,0.251,0.0,0.445,0.649,78.978,117453,3,0
https://open.spotify.com/track/6NhS5LwYbJ6xD7BGvlWRJO,0.641,0.842,9,-4.872,1,0.0464,0.0969,0.0,0.169,0.738,89.997,193427,4,0
https://open.spotify.com/track/0PJIbOdMs3bd5AT8liULMQ,0.418,0.724,5,-3.724,1,0.0964,0.213,0.0,0.112,0.604,78.521,238320,5,0
https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn,0.836,0.617,0,-4.363,1,0.0534,0.17,0.0,0.319,0.866,138.066,206702,4,0
https://open.spotify.com/track/4SCnCPOUOUXUmCX2uHb3r7,0.714,0.582,5,-7.272,0,0.0808,0.0129,0.0,0.0774,0.338,92.819,198822,4,0
https://open.spotify.com/track/5jjZikDrEd0by1o7V3fO4y,0.804,0.323,0,-11.127,0,0.305,0.308,0.0,0.15,0.456,87.019,159293,4,0
https://open.spotify.com/track/6SZwj6cjc8JQbkrr8cbIUn,0.697,0.401,7,-10.216,1,0.0543,0.43,0.0109,0.316,0.478,108.996,185224,4,0
https://open.spotify.com/track/5NUXE8W12lWcUXgJRCjeEw,0.697,0.535,4,-6.504,1,0.068,0.247,0.0,0.569,0.594,82.959,203893,4,0
https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF,0.583,0.817,9,-5.146,0,0.0987,0.118,0.0,0.338,0.438,105.936,246381,4,0
https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4,0.544,0.781,6,-6.16,0,0.0311,0.00585,0.0,0.191,0.527,144.075,221800,4,0
https://open.spotify.com/track/3k0LQivRnB690bkznEXI1E,0.686,0.362,2,-12.042,1,0.617,0.512,0.0,0.168,0.6,126.7,105600,5,0
https://open.spotify.com/track/23oxJmDc1V9uLUSmN2LIvx,0.486,0.904,6,-3.751,0,0.0638,3.43e-05,2.83e-05,0.0947,0.786,173.734,198267,4,0
https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987,4,0
https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,4,0
https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,181733,4,0
https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,0.688,0.647,2,-7.258,1,0.19,0.00815,1.65e-05,0.095,0.195,88.834,164580,4,0
https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,0.825,0.458,0,-7.47,1,0.0577,0.114,0.0,0.102,0.161,145.115,197760,4,0
https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49,0.701,0.65,6,-6.313,1,0.104,0.291,0.0,0.112,0.647,90.003,160212,4,0
https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,196077,4,0
https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,268434,4,0
https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,0.772,0.639,1,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112,166560,4,0
https://open.spotify.com/track/0fCwrjKfWxF3xQhZrYUw4T,0.868,0.55,6,-6.417,1,0.226,0.183,0.0,0.109,0.464,117.943,154767,4,0
https://open.spotify.com/track/7AvprzMsRJpybaalckaT8c,0.621,0.695,4,-5.124,1,0.0911,0.00584,0.0,0.086,0.298,173.966,136408,4,0
https://open.spotify.com/track/24ySl2hOPGCDcxBxFIqWBu,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,182200,4,0
https://open.spotify.com/track/5i7ThJfYLAzp2DyZuFpF6j,0.58,0.908,4,-5.303,1,0.0341,0.000335,4.84e-05,0.087,0.427,115.016,213672,4,0
https://open.spotify.com/track/1BYZxKSf0aTxp8ZFoeyM3d,0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.959,184154,4,0
https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,0.629,0.692,5,-8.045,1,0.0376,0.00981,0.331,0.603,0.453,162.948,167916,4,0
https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD,0.733,0.389,10,-8.468,0,0.0738,0.0513,0.0,0.141,0.244,157.878,159670,3,0
https://open.spotify.com/track/0nYvjcSlCgjcwogQAwIwNp,0.572,0.949,4,-4.865,1,0.06,0.00165,0.000195,0.163,0.53,118.974,194867,4,0
https://open.spotify.com/track/2wAJTrFhCnQyNSD3oUgTZO,0.831,0.427,2,-6.903,1,0.106,0.0531,0.0,0.307,0.216,93.004,235320,4,0
https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw,0.499,0.8,1,-2.665,0,0.0502,0.0906,0.0,0.147,0.272,139.919,229573,4,0
https://open.spotify.com/track/341lTIxmhybbQsgydwJiFx,0.796,0.683,10,-5.165,0,0.277,0.0111,2.58e-06,0.126,0.737,173.852,141123,3,0
https://open.spotify.com/track/3TNSVsiFngfe68UJpMq1oS,0.638,0.538,10,-8.445,1,0.0315,0.452,0.000415,0.0695,0.318,89.124,240413,4,0
https://open.spotify.com/track/5fnOrhQ4KgT5irGCjIccGH,0.526,0.515,9,-11.169,1,0.0389,0.169,0.000816,0.181,0.518,136.543,234493,4,0
https://open.spotify.com/track/2k4X3RZJm1vi2hdGrJ7UXA,0.714,0.827,0,-5.92,1,0.0542,0.0217,0.0,0.357,0.966,128.022,193125,4,0
https://open.spotify.com/track/5jqNQZBwbZWQXPWfo0ygZF,0.282,0.464,11,-11.112,0,0.0533,0.544,0.215,0.111,0.0596,148.345,295067,5,0
https://open.spotify.com/track/3Ap7XgiiSLQZTeMWBkdOBA,0.646,0.162,2,-23.862,0,0.0357,0.0917,0.92,0.111,0.282,100.007,139523,4,0
https://open.spotify.com/track/5KqdkuWE9AkTtoAiPpdD0E,0.543,0.623,4,-6.178,1,0.0504,0.86,0.0,0.931,0.663,84.972,152893,4,0
https://open.spotify.com/track/4JgABUEuQw3QKHBAwLqQue,0.34,0.651,5,-5.857,1,0.0492,0.00416,0.0,0.102,0.564,147.442,192827,4,0
https://open.spotify.com/track/0KUOazL1vLdw5PAdBHbl8r,0.742,0.57,5,-10.285,1,0.044,0.0542,0.878,0.0871,0.37,107.966,105929,4,0
https://open.spotify.com/track/73zDQykFwu3yT5VQ6MwYbh,0.747,0.665,0,-4.38,1,0.0573,0.00106,1.19e-05,0.0702,0.432,117.035,247533,4,0
https://open.spotify.com/track/3oHLvTIiiJMQ1Hx9EPKYol,0.768,0.823,1,-5.949,1,0.173,0.304,0.0,0.0751,0.857,158.125,231898,4,0
https://open.spotify.com/track/4NqhgFyX3MHbRT3OfGFGW7,0.248,0.905,0,-4.993,0,0.0548,0.00288,0.00256,0.107,0.164,92.23,233953,4,0
https://open.spotify.com/track/0Wl3eGYi3dzzljXgkmunmP,0.78,0.607,0,-8.002,0,0.325,0.332,0.0,0.361,0.423,80.55,260867,4,0
https://open.spotify.com/track/6dFldZ0RbUeWhyNiP3ae9U,0.457,0.624,7,-10.869,1,0.499,0.695,0.0117,0.287,0.416,82.601,160284,4,0
https://open.spotify.com/track/4vwEz8K8Z2COiJ3N9G9Ypv,0.558,0.942,1,-5.571,0,0.0453,0.000486,0.000106,0.225,0.488,159.888,195639,4,0
https://open.spotify.com/track/3XqdYTHbYWw2haLim9Kwfc,0.49,0.48,8,-9.949,1,0.0374,0.463,2.27e-06,0.135,0.221,149.819,243640,3,0
https://open.spotify.com/track/7rUeHckZ4z11Nea7iXv7o5,0.502,0.798,9,-7.115,0,0.0391,0.511,0.000423,0.445,0.581,95.838,197880,4,0
https://open.spotify.com/track/2kHTh50Aqf4M0mvtnpQOVN,0.936,0.296,0,-9.733,1,0.0408,0.638,0.0,0.264,0.96,95.991,173124,4,0
https://open.spotify.com/track/41T3WTsZuQZTVrVBFJLTS3,0.636,0.949,7,-3.533,1,0.439,0.296,0.0,0.141,0.685,189.772,268863,4,0
https://open.spotify.com/track/0aueluj36PA9LNoj7d9SFb,0.637,0.793,8,-11.767,1,0.0534,0.687,0.671,0.104,0.127,122.942,133573,4,0
https://open.spotify.com/track/4VEG08usO63AjseHLnmkOO,0.548,0.546,11,-12.035,0,0.0357,0.0752,0.228,0.319,0.561,158.998,125492,4,0
https://open.spotify.com/track/2mU3k2jNyse8QBWJcxQrqz,0.755,0.4,8,-7.001,1,0.0289,0.597,1.23e-06,0.0527,0.865,95.923,169973,3,0
https://open.spotify.com/track/0d0jsoba88SpOoFxCxA2rZ,0.555,0.611,10,-9.216,0,0.356,0.286,0.00106,0.273,0.411,94.939,324533,4,0
https://open.spotify.com/track/2xMBf5lFjQvrkWL2toULNg,0.568,0.951,10,-3.568,1,0.0402,0.000202,0.557,0.0483,0.435,118.005,247368,4,0
https://open.spotify.com/track/0arNrzPygksLY2pEbRgBjw,0.522,0.88,5,-4.104,0,0.0633,9.38e-05,0.00111,0.0812,0.701,174.762,219267,4,0
https://open.spotify.com/track/4bvJ0rJ3GDFxEKnQRRMmTH,0.534,0.186,2,-22.746,0,0.0446,0.981,0.84,0.116,0.734,97.052,113400,3,0
https://open.spotify.com/track/7g9Wc99Ey6Upl9McqlHSu3,0.231,0.0691,2,-25.943,0,0.0497,0.915,0.208,0.123,0.363,120.257,159173,4,0
https://open.spotify.com/track/7cMrUTqD82SvALxhK3zraM,0.373,0.249,2,-23.432,0,0.0477,0.995,0.92,0.106,0.656,148.346,132000,4,0
https://open.spotify.com/track/1iVYxHAq4WtdNISqkOpU4k,0.275,0.229,2,-21.336,0,0.0424,0.992,0.844,0.0801,0.415,137.133,154000,4,0
https://open.spotify.com/track/67qJpNiKVSNR2NqGLrcl4c,0.283,0.0861,2,-19.543,0,0.0358,0.944,0.867,0.0925,0.226,108.212,183973,4,0
https://open.spotify.com/track/0NVGZYvYiR0IR48bVvXKuc,0.551,0.332,2,-20.49,0,0.0436,0.962,0.905,0.229,0.735,121.727,133760,4,0
https://open.spotify.com/track/4sa0Rh9uHIyS9QATbLoCLN,0.417,0.196,2,-19.588,0,0.0365,0.918,0.896,0.271,0.657,83.588,186973,4,0
https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H,0.311,0.485,6,-5.726,0,0.0365,0.701,0.0,0.0726,0.225,77.355,208827,4,0
https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,211467,4,0
https://open.spotify.com/track/6cZH4rX1KTt1aJ3Ql6Ynja,0.644,0.587,7,-6.736,0,0.353,0.473,0.0,0.0759,0.68,173.972,161765,4,0
https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI,0.839,0.81,5,-5.274,0,0.0568,0.501,0.0,0.117,0.814,129.014,209269,4,0
https://open.spotify.com/track/2FTeQQ5Rg9tBpgpTF5mnhE,0.946,0.646,5,-6.604,1,0.21,0.219,0.0,0.0643,0.961,127.978,246988,4,0
https://open.spotify.com/track/733c1CWmIGymoQXdp7Us88,0.819,0.654,11,-6.665,0,0.136,0.517,0.0,0.0996,0.455,133.503,188563,4,0
https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX,0.696,0.543,11,-6.164,1,0.0489,0.308,0.0,0.0939,0.479,107.969,246880,4,0
https://open.spotify.com/track/5uZm7EFtP5aoTJvx5gv9Xf,0.538,0.52,7,-11.063,0,0.737,0.308,0.0,0.214,0.551,180.274,174192,4,0
https://open.spotify.com/track/5uQOauh47VFt3B2kV9kRXw,0.812,0.621,5,-8.3,1,0.0515,0.244,0.0,0.099,0.847,77.998,128157,4,0
https://open.spotify.com/track/5XzombolzpiaOSTdj1W0VS,0.698,0.572,2,-7.735,1,0.198,0.135,0.0,0.154,0.391,71.446,176959,4,0
https://open.spotify.com/track/1ALYZKHbH4BIoFyiaM9f3x,0.668,0.717,0,-4.962,1,0.117,0.542,0.0,0.0831,0.679,98.663,185714,3,0
https://open.spotify.com/track/5yVIlYEHZxQVLyInCdldoS,0.376,0.696,0,-4.785,0,0.0949,0.141,0.0,0.11,0.303,169.515,209440,4,0
https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV,0.67,0.743,10,-4.993,1,0.0393,0.237,0.0,0.465,0.571,125.944,218293,4,0
https://open.spotify.com/track/6S1IgeHxxOT9qVWnmsdGxe,0.691,0.733,6,-5.02,1,0.0368,0.184,0.0,0.341,0.797,153.976,219933,4,0
https://open.spotify.com/track/395KzBy0bkb57dEvg6cfzJ,0.3,0.347,6,-9.542,1,0.0364,0.79,2.14e-06,0.111,0.164,169.361,211653,3,0
https://open.spotify.com/track/0DmAvNCAK08oCi7miSZUIY,0.676,0.786,1,-4.529,1,0.0478,0.197,0.0,0.0943,0.483,125.983,218359,4,0
https://open.spotify.com/track/5ka2ajep9OAvU5Sgduhiex,0.669,0.78,7,-4.287,0,0.053,0.0265,1.63e-06,0.143,0.738,139.945,212333,4,0
https://open.spotify.com/track/15xWRPHQMeqgdkGzInx3PY,0.296,0.351,6,-9.538,1,0.0351,0.823,1.5e-06,0.11,0.19,177.596,212720,3,0
https://open.spotify.com/track/1njRzdfGNUY2RZU0lVO787,0.512,0.623,9,-6.553,0,0.0808,0.0187,0.0,0.13,0.219,112.15,183589,5,0
https://open.spotify.com/track/0VZe8C7xgAIQC0E0qEVIEh,0.941,0.676,4,-5.54,0,0.0936,0.211,4.64e-06,0.0986,0.93,120.073,156960,4,0
https://open.spotify.com/track/4zDMybUdMSewKNxmGffD7v,0.859,0.67,1,-6.762,1,0.271,0.203,3.46e-05,0.217,0.446,96.056,123000,3,0
https://open.spotify.com/track/2bNxCVI4Fub8BAwr0CQDyd,0.693,0.808,4,-6.231,0,0.093,0.0506,1.18e-06,0.578,0.547,127.945,162067,4,0
https://open.spotify.com/track/7Fm3NhbAYHvTQUhboim9FB,0.31,0.637,3,-8.595,0,0.037,0.215,0.116,0.0619,0.426,147.4,418467,4,0
https://open.spotify.com/track/15jg4vt123axobdGleLugn,0.844,0.54,6,-5.58,0,0.166,0.0144,0.0,0.167,0.133,107.004,190963,4,0
https://open.spotify.com/track/2yUdXcWsqsliZ3qmU86Mi2,0.278,0.962,8,-5.284,0,0.112,0.00229,1.07e-05,0.32,0.322,169.921,201547,4,0
https://open.spotify.com/track/6XM53PbvlzhuNtJZtpl7RP,0.637,0.501,0,-6.148,0,0.187,0.229,5.91e-05,0.099,0.431,103.993,185461,4,0
https://open.spotify.com/track/5PCKCffFrcyUvnhxJoPlK2,0.498,0.946,2,-4.793,1,0.0602,0.000121,2.56e-05,0.359,0.31,106.275,213000,4,0
https://open.spotify.com/track/6j55eHHtqMWJWw7eS6oRCp,0.863,0.907,1,-6.796,0,0.0476,0.00626,0.0506,0.0719,0.553,130.037,151580,4,0
https://open.spotify.com/track/78SOBkauu6CnXV2OtpDrHK,0.399,0.937,7,-4.311,1,0.0969,0.000102,0.000542,0.608,0.29,136.46,272267,4,0
https://open.spotify.com/track/35mP1AOFEpTrChN5H4r2u7,0.759,0.651,11,-5.471,0,0.0901,0.0316,4.47e-05,0.229,0.693,128.026,167875,4,0
https://open.spotify.com/track/0FA8Pw164j1qW4YEfpaVRy,0.836,0.371,1,-7.092,1,0.348,0.124,0.128,0.153,0.275,156.98,167613,4,0
https://open.spotify.com/track/12NfmygEAtGPW44LNftXvo,0.512,0.759,7,-5.17,0,0.196,0.111,0.0,0.132,0.251,119.463,166240,5,0
https://open.spotify.com/track/01vWrOtEdzlQorEhifVUo3,0.749,0.831,11,-5.309,0,0.0734,0.243,0.0,0.322,0.822,128.06,174040,4,0
https://open.spotify.com/track/18Zq1ovdgC9gdQluiOvuaD,0.742,0.711,10,-4.658,1,0.237,0.0614,0.00623,0.124,0.294,175.903,212240,4,0
https://open.spotify.com/track/5HUZO3dNQd3ucVl7cjpEek,0.97,0.461,8,-12.158,0,0.398,0.137,0.0807,0.115,0.741,126.096,62391,4,0
https://open.spotify.com/track/2xdcmdLZmndFQ5ftpbi3sF,0.495,0.991,5,-2.012,0,0.234,0.000277,0.00107,0.866,0.111,135.059,176653,4,0
https://open.spotify.com/track/0FBG5AOMPE6cB1EBuWWhYq,0.384,0.852,8,-4.714,1,0.0628,0.00221,0.0,0.355,0.356,141.615,204947,4,0
https://open.spotify.com/track/0hjczqsEDgNhPTd8JLUlbq,0.131,0.741,9,-12.781,1,0.307,0.307,0.0997,0.308,0.128,65.004,251653,4,0
https://open.spotify.com/track/2RnKIZlGfL0gRlY5WbrnPd,0.708,0.218,10,-14.28,1,0.0884,0.934,0.0,0.145,0.397,131.126,138191,4,0
https://open.spotify.com/track/1UD133Z9RgPxQWL9gYJuVe,0.668,0.679,0,-5.634,1,0.115,0.223,0.0,0.108,0.522,120.035,236000,4,0
https://open.spotify.com/track/4hKRcffHXNgk7alzebpl5f,0.705,0.494,6,-8.087,0,0.0252,0.0575,0.918,0.119,0.331,100.012,175445,4,0
https://open.spotify.com/track/1gVo2Wc9kwmrIzYehZr9FF,0.464,0.26,5,-22.257,0,0.0447,0.931,0.878,0.139,0.654,95.492,114360,4,0
https://open.spotify.com/track/3pV00wanWCfw6sFwiLr9CE,0.464,0.26,5,-22.257,0,0.0447,0.931,0.878,0.139,0.654,95.492,114360,4,0
https://open.spotify.com/track/7ANw0s8FUQE3z5GZqVSjza,0.649,0.361,4,-19.592,0,0.0756,0.201,0.967,0.0958,0.671,179.977,162978,4,0
https://open.spotify.com/track/22uU5EVRx6rVpuUANTFEhn,0.781,0.633,4,-5.616,0,0.0351,0.311,7.27e-06,0.0964,0.795,107.074,219482,4,0
https://open.spotify.com/track/7aJkgNNRr9yIeiEx74In5A,0.576,0.891,8,-7.348,1,0.0511,0.000816,7.37e-05,0.715,0.206,137.965,185287,4,0
https://open.spotify.com/track/0Vk6WslujUoiJicjEkVbLq,0.24,0.74,5,-5.635,1,0.0912,2.05e-05,0.67,0.273,0.563,122.695,53029,3,0
https://open.spotify.com/track/0pIvv7PZvKixLzC8EMxcq8,0.812,0.0175,11,-14.177,1,0.224,0.904,0.893,0.122,0.578,80.012,132023,4,0
https://open.spotify.com/track/7yPySqBggjpWsuM7BjYevD,0.764,0.574,9,-6.219,1,0.133,0.00376,1.51e-06,0.112,0.313,80.501,192485,4,0
https://open.spotify.com/track/21bfgzz92T3L96IsFn8Kvy,0.826,0.47,3,-7.609,1,0.0584,0.396,0.0,0.0979,0.964,118.198,193237,4,0
https://open.spotify.com/track/7I4ibsZgwuf46g0xHuTC8s,0.713,0.29,7,-16.365,1,0.0647,0.686,0.807,0.318,0.121,124.941,139440,4,0
https://open.spotify.com/track/1akgiRM3mN2nxu2AX6ACCW,0.713,0.826,8,-4.075,1,0.243,0.0897,0.0,0.421,0.664,86.444,241933,4,0
https://open.spotify.com/track/5RClLxkUvnMWFUQ3VAQEHj,0.788,0.731,6,-5.163,0,0.144,0.544,6.8e-05,0.286,0.829,160.147,160667,4,0
https://open.spotify.com/track/2dEgwtRjYl6TJkIwjRwn6z,0.462,0.488,6,-11.143,1,0.0287,0.115,0.0,0.128,0.33,145.789,236867,4,0
https://open.spotify.com/track/3eMYc6FK9XvyauIaxcJtRS,0.432,0.415,2,-9.755,1,0.0357,0.00849,0.927,0.107,0.189,144.0,270400,4,0
https://open.spotify.com/track/0LhYf2L5svsIPcwx1XO0MX,0.872,0.449,1,-7.749,1,0.294,0.0682,2.88e-06,0.0983,0.247,148.984,173827,4,0
https://open.spotify.com/track/1nULBrlzWatdcjA2ZctIMv,0.579,0.758,11,-7.08,1,0.0281,0.0731,0.00292,0.708,0.288,109.054,243040,4,0
https://open.spotify.com/track/5gEni4dmBqme8fyPcyWYiK,0.482,0.866,7,-4.534,1,0.0293,0.000368,0.116,0.247,0.372,147.994,187364,4,0
https://open.spotify.com/track/7mdEAC3xbEqMshaQzbEwSy,0.844,0.53,8,-8.655,1,0.303,0.284,3.83e-05,0.185,0.841,117.675,154200,4,0
https://open.spotify.com/track/0LLeuNBWPOg3XA73yab3PT,0.694,0.711,8,-5.525,1,0.221,0.0397,0.0,0.112,0.283,138.049,127524,3,0
https://open.spotify.com/track/7pMUJpKcrRSbfAlrejW4X8,0.712,0.629,0,-7.08,1,0.05,0.0824,7.09e-05,0.342,0.938,167.932,153280,4,0
https://open.spotify.com/track/37gb4JjvBTcuRONxvw8OeF,0.457,0.186,9,-20.866,1,0.124,0.876,0.00437,0.332,0.269,144.68,166000,4,0
https://open.spotify.com/track/5PjLidsafkzKLlfzZsRkPi,0.844,0.53,8,-8.655,1,0.303,0.284,3.83e-05,0.185,0.841,117.675,154200,4,0
https://open.spotify.com/track/7y39ldlFRK27CYlYM2kIy5,0.45,0.0165,9,-23.216,1,0.0342,0.98,0.877,0.111,0.175,68.988,134731,4,0
https://open.spotify.com/track/3vaONhSGEscyYeYoGpMLW4,0.412,0.88,1,-9.001,1,0.045,0.00252,4.39e-05,0.09,0.234,105.241,197000,4,0
https://open.spotify.com/track/2xn4Uutezmmkd6Y2VZ9C74,0.278,0.962,8,-5.284,0,0.112,0.00229,1.07e-05,0.32,0.322,169.921,201547,4,0
https://open.spotify.com/track/1XPta4VLT78HQnVFd1hlsK,0.476,0.855,8,-6.046,1,0.0265,2.53e-05,0.69,0.049,0.408,82.955,202133,4,0
https://open.spotify.com/track/5ZY7Gug850kv4heJcWZGHM,0.611,0.853,2,-4.983,1,0.034,0.0219,0.0,0.671,0.376,135.558,243280,4,0
https://open.spotify.com/track/5Fh5nmTu6TEk0ze8QAU7og,0.583,0.692,2,-13.562,0,0.043,0.0026,0.0,0.125,0.795,137.572,234707,4,0
https://open.spotify.com/track/6eimz6jvlZaPwtflDWCTa0,0.398,0.527,4,-16.591,0,0.0297,0.713,0.934,0.119,0.353,118.504,301867,4,0
https://open.spotify.com/track/0AS63m1wHv9n4VVRizK6Hc,0.555,0.662,11,-4.952,0,0.0827,0.125,0.0,0.111,0.356,148.128,208733,4,0
https://open.spotify.com/track/4qikXelSRKvoCqFcHLB2H2,0.563,0.496,6,-9.381,0,0.406,0.0685,5.8e-05,0.173,0.426,139.993,329320,4,0
https://open.spotify.com/track/2VIPU72L6tIR4w8J8ap6Kp,0.638,0.367,4,-7.906,1,0.0266,0.84,0.0,0.0999,0.219,71.957,217120,4,0
https://open.spotify.com/track/5UDqWOgDdixYMAgAyNbpgh,0.651,0.466,6,-9.403,1,0.0305,0.541,0.0027,0.116,0.326,86.953,206893,4,0
https://open.spotify.com/track/2Vc6NJ9PW9gD9q343XFRKx,0.831,0.814,2,-7.364,1,0.42,0.0598,0.0134,0.0556,0.389,156.985,124539,4,0
https://open.spotify.com/track/00Onz80bx3KFwXcAcwZfH4,0.639,0.84,8,-3.998,1,0.0467,0.29,1.1e-06,0.154,0.548,109.98,161893,4,0
https://open.spotify.com/track/78twQ5XCFJMTE37ZSU0gsj,0.793,0.859,0,-3.774,1,0.0332,0.266,0.000356,0.133,0.964,129.911,219920,4,0
https://open.spotify.com/track/4v9WbaxW8HdjqfUiWYWsII,0.643,0.939,5,-3.967,1,0.0463,0.104,0.0,0.881,0.756,104.999,255307,4,0
https://open.spotify.com/track/4iUW2jCsr1jofP9GQGuXPh,0.489,0.0496,3,-27.437,0,0.0644,0.995,0.957,0.101,0.149,69.668,136250,4,0
